"id","Completed","Last page seen","Start language","Date last action","Date started","What is your age? Input age in numbers.","What is your gender? Select option below.","What is the highest level of education you have completed?","[Other] What is the highest level of education you have completed?","Select country in which you live (where you have permanent current address).","[Other] Select country in which you live (where you have permanent current address).","From which region are you from?","Which year did you use 3D printing / printer the first time?","[Spare parts to devices] For what usage do you use 3D printing?","[Covers and such for devices] For what usage do you use 3D printing?","[Artistic items] For what usage do you use 3D printing?","[Visual aids] For what usage do you use 3D printing?","[Presentation models (including architectural models)] For what usage do you use 3D printing?","[Functional models] For what usage do you use 3D printing?","[used for pattern / in molds] For what usage do you use 3D printing?","[for research/educational purposes] For what usage do you use 3D printing?","[direct part production (custom, short run, series production)] For what usage do you use 3D printing?","[Furniture and household decoration ] For what usage do you use 3D printing?","[Other] For what usage do you use 3D printing?","[Metal (any)] What kind of material do you use (now and in past) in printing?","[Polymer (any)] What kind of material do you use (now and in past) in printing?","[Cement] What kind of material do you use (now and in past) in printing?","[Biomaterial] What kind of material do you use (now and in past) in printing?","[Silicon] What kind of material do you use (now and in past) in printing?","[Wood] What kind of material do you use (now and in past) in printing?","[None] What kind of material do you use (now and in past) in printing?","[Other] What kind of material do you use (now and in past) in printing?","[3D Systems] Which printers (which manufacturer) have you used?","[Arcam] Which printers (which manufacturer) have you used?","[BitsfromBytes] Which printers (which manufacturer) have you used?","[Blue Printer] Which printers (which manufacturer) have you used?","[Botmill] Which printers (which manufacturer) have you used?","[Dimension] Which printers (which manufacturer) have you used?","[EOS] Which printers (which manufacturer) have you used?","[ExOne] Which printers (which manufacturer) have you used?","[Fortus] Which printers (which manufacturer) have you used?","[MakerBot ] Which printers (which manufacturer) have you used?","[Makibot] Which printers (which manufacturer) have you used?","[Objet] Which printers (which manufacturer) have you used?","[Printrbot] Which printers (which manufacturer) have you used?","[RepRap project] Which printers (which manufacturer) have you used?","[Solidoodle] Which printers (which manufacturer) have you used?","[Solidscape & Envision Tec] Which printers (which manufacturer) have you used?","[Stratasys] Which printers (which manufacturer) have you used?","[UP!] Which printers (which manufacturer) have you used?","[Ultimaker] Which printers (which manufacturer) have you used?","[ZCorp] Which printers (which manufacturer) have you used?","[Other] Which printers (which manufacturer) have you used?","[3D Creation Lab] Which of the 3D printing services have you used?","[3dprintuk] Which of the 3D printing services have you used?","[3DProParts] Which of the 3D printing services have you used?","[Cubify Cloud Print] Which of the 3D printing services have you used?","[i.Materialise] Which of the 3D printing services have you used?","[Impression-3D] Which of the 3D printing services have you used?","[Kraftwurx.com] Which of the 3D printing services have you used?","[Ponoko] Which of the 3D printing services have you used?","[RedEye] Which of the 3D printing services have you used?","[Sculpteo] Which of the 3D printing services have you used?","[Shapeways] Which of the 3D printing services have you used?","[Solid Concepts] Which of the 3D printing services have you used?","[None] Which of the 3D printing services have you used?","[Other] Which of the 3D printing services have you used?","[I use 3D printing services to get professional quality printings] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[To make money by selling models] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[To test how these services work] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[Services enable 3D model distribution easily] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[To share my models] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[To get feedback regarding my models] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[To publish my 3D manufacturing related apps] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[To download 3D manufacturing related apps] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[To buy model or download free models] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","Have you been involved in free/open source software projects? If so in how many?","Are you or have you been a member of a hackerspace, fab lab or a similar group?","[Comment] Are you or have you been a member of a hackerspace, fab lab or a similar group?","Are you or have you been involved in projects of building, designing or improving physical objects?","Do you consider yourself a member of the so-called maker movement?","Do you consider your 3D activities a part of so-called peer production?","Is your work related to 3D printing or rapid manufacturing?","[Comment] Is your work related to 3D printing or rapid manufacturing?","Your involvement in 3D printing. Do you consider yourself:","[Other] Your involvement in 3D printing. Do you consider yourself:","[ I participate in 3D printing projects because of money.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[I participate in 3D printing projects because I want to develop 3D printing tools and practices.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[ I participate in 3D printing projects because I learn new skills.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[ I participate in 3D printing projects because I like collaborative development] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[ I participate in 3D printing projects because I like to share my knowledge and skills with others.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[I participate in 3D printing projects because I get more respect.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[I participate 3D printing projects because it gives me better job opportunities in the future.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[I participate in 3D printing projects because it is fun.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[I participate in 3D printing projects because I want to help others.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[3D printing projects are a way to express myself.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[I do 3D printing because I think all software and hardware should be free.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[I participate in 3D printing projects because I want to give back to the community.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[I develop 3D printing because I need it for doing something else.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[CDDL] If you develop 3D printing related software, which license do you prefer for your own code?","[Mozilla Public License] If you develop 3D printing related software, which license do you prefer for your own code?","[MIT] If you develop 3D printing related software, which license do you prefer for your own code?","[LGPL] If you develop 3D printing related software, which license do you prefer for your own code?","[BSD] If you develop 3D printing related software, which license do you prefer for your own code?","[Apache License] If you develop 3D printing related software, which license do you prefer for your own code?","[GPL] If you develop 3D printing related software, which license do you prefer for your own code?","[Creative Commons license] If you develop 3D printing related software, which license do you prefer for your own code?","[Other] If you develop 3D printing related software, which license do you prefer for your own code?","[CDDL] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","[Mozilla Public License] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","[MIT] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","[LGPL] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","[BSD] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","[Apache License] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","[GPL] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","[Creative Commons license] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","[Other] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","What, in your opinion, is the greatest bottleneck for the development in 3D technology right now? - printers - materials - designs - social co-operation - internet infrastructure - other infrastructure","[Multicolored printing] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Metal material printing] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Glass material printing] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Speed] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Object quality ] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Ease of use] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Ethernet connected printers] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Better printer integration to CAD (or other similar) modeling software] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Cheaper printer price] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Cheaper material prices] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Other] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5."
"265","2013-08-11 12:03:10","4","en","2013-08-11 12:03:10","2013-08-11 11:53:28","33","Male","Master's Degree","","GERMANY","","Europe","2008","No","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","Yes","No","No","Yes","","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","1","1","5","3","2","1","1","1","4","In 2 projects","No","","Yes","Yes","Yes","Yes, but only part of my work is related to the above","","more like developer of 3D printing solutions (not getting paid though)","","3","5","5","5","5","1","3","5","5","5","5","5","5","No","No","No","No","No","No","No","Yes","","No","No","No","No","No","No","No","Yes","","economic interests from the big players...","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No",""
"266","","","en","2013-08-11 12:35:23","2013-08-11 12:35:23","","","","","","","","","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","","","","","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","No","No","No","No","No","No","No","No","No","No",""
"267","","","en","2013-08-11 13:07:18","2013-08-11 13:07:18","","","","","","","","","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","","","","","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","No","No","No","No","No","No","No","No","No","No",""
"268","2013-08-11 16:26:56","4","en","2013-08-11 16:26:56","2013-08-11 16:15:15","33","Male","Some College","","CANADA","","North America","2010","Yes","No","Yes","No","No","No","No","Yes","Yes","No","","No","Yes","No","No","No","No","No","","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","No, I haven't but would like to be in future","No","","Yes","No","No","No","","Other","Hobbyist","5","5","4","5","5","5","5","5","5","5","5","5","1","No","No","Yes","No","Yes","Yes","No","Yes","","No","No","Yes","No","Yes","Yes","No","Yes","","-The printers are unreliable.","No","No","No","No","No","Yes","Yes","No","No","No",""
"269","2013-08-11 16:37:24","4","en","2013-08-11 16:37:24","2013-08-11 16:23:50","64","Male","Master's Degree","","UNITED STATES","","North America","2012","Yes","No","Yes","No","No","Yes","Yes","No","Yes","Yes","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","No, I haven't.","No","","Yes","Yes","No","Other","Retired","more like developer of 3D printing solutions (not getting paid though)","","4","2","1","3","3","5","","2","2","2","4","4","3","No","No","No","No","No","No","No","Yes","","No","No","No","No","No","No","No","Yes","","Material variety","No","Yes","No","No","No","No","No","No","No","No",""
"270","2013-08-11 17:03:23","4","en","2013-08-11 17:03:23","2013-08-11 16:52:24","30","Male","Master's Degree","","UNITED STATES","","North America","2008","No","No","No","No","No","No","No","Yes","No","No","","No","Yes","No","No","Yes","No","No","Plaster","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","1","5","5","5","5","1","1","1","3","In 1 project","No","","Yes","No","No","Yes, but only part of my work is related to the above","","more like 'end user' of 3D printing (mostly use printing services like shapeways, ponoko and others)","","3","5","5","2","5","5","5","5","4","4","5","4","1","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","Cost; printers, materials, software. Public education/marketing","No","Yes","No","No","Yes","No","No","No","Yes","Yes","Object functionality/use"
"272","","1","en","2013-08-11 17:03:19","2013-08-11 16:59:50","44","Male","4-Year College Degree(BA,BS)","","SPAIN","","Europe","","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","","","","","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","No","No","No","No","No","No","No","No","No","No",""
"273","2013-08-11 17:20:13","4","en","2013-08-11 17:20:13","2013-08-11 17:15:22","23","Male","Some College","","UNITED STATES","","North America","2013","No","Yes","Yes","No","Yes","No","No","No","No","No","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","No, I haven't but would like to be in future","No","","Yes","Yes","No","No","","more like developer of 3D printing solutions (not getting paid though)","","5","2","2","2","1","3","3","1","1","3","5","4","4","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","Yes","No","No","No","Yes","No","No","Yes","Yes","No",""
"274","","","en","2013-08-11 17:22:38","2013-08-11 17:22:38","","","","","","","","","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","","","","","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","No","No","No","No","No","No","No","No","No","No",""
"275","2013-08-11 18:27:38","4","en","2013-08-11 18:27:38","2013-08-11 18:21:10","52","Male","Some College","","ITALY","","Europe","1995","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","","No","Yes","No","No","No","No","No","","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","No, I haven't but would like to be in future","Yes. (Write name of the community in comment field. If member of multiple communities, choose one.)","FabLab Torino","Yes","Yes","Yes","Yes, but only part of my work is related to the above","","more like 'end user' of 3D printing (mostly use printing services like shapeways, ponoko and others)","","","1","1","1","1","3","1","3","2","3","3","3","1","No","No","No","No","No","No","No","Yes","","No","No","No","No","No","No","No","Yes","","materials","Yes","Yes","No","Yes","Yes","No","No","No","No","No",""
"276","2013-08-11 18:51:12","4","en","2013-08-11 18:51:12","2013-08-11 18:39:53","55","Male","Some College","","UNITED STATES","","North America","2012","No","No","No","No","No","No","No","No","Yes","No","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Afinia","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","No, I haven't.","No","","Yes","Yes","No","No","","Other","I don\'t develop solutions","3","1","5","3","1","1","3","5","3","1","1","2","5","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","No","No","No","No","No","No","No","No","No","No","low cost dissolvable support material"
"277","","2","en","2013-08-11 18:50:35","2013-08-11 18:41:36","44","Male","4-Year College Degree(BA,BS)","","SPAIN","","Europe","2013","No","No","No","No","No","No","No","Yes","No","No","","No","Yes","No","Yes","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","","","","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","No","No","No","No","No","No","No","No","No","No",""
"278","2013-08-11 18:48:37","4","en","2013-08-11 18:48:37","2013-08-11 18:43:19","37","Male","Master's Degree","","UNITED STATES","","North America","1993","No","No","No","No","No","No","No","Yes","No","No","","Yes","Yes","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Gigabot","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","No, I haven't but would like to be in future","No","","Yes","Yes","Yes","Yes","","more like paid developer of 3D printing solutions","","2","1","1","2","1","3","1","1","1","2","3","1","2","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","software","No","Yes","No","No","Yes","Yes","No","No","No","No",""
"279","2013-08-11 19:18:21","4","en","2013-08-11 19:18:21","2013-08-11 18:54:51","51","Male","4-Year College Degree(BA,BS)","","UNITED STATES","","North America","2013","No","No","Yes","No","No","No","No","No","No","No","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","B9Creator","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","No, I haven't.","No","","No","Yes","No","No","","more like developer of 3D printing solutions (not getting paid though)","","5","5","5","5","5","5","5","1","5","1","5","5","2","No","No","No","No","No","No","No","Yes","","No","No","No","No","No","No","No","Yes","","The technology is not quite there yet. Failed prints are high, quality in some cases is pretty low, price of materials is high, etc.","Yes","No","No","Yes","Yes","Yes","No","No","Yes","Yes",""
"280","2013-08-11 20:33:00","4","en","2013-08-11 20:33:00","2013-08-11 20:24:36","41","Male","4-Year College Degree(BA,BS)","","UNITED STATES","","North America","2012","No","No","No","No","No","Yes","No","No","No","No","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Type A Machines","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","No, I haven't.","Yes. (Write name of the community in comment field. If member of multiple communities, choose one.)","LVL1","Yes","No","No","Yes, but only part of my work is related to the above","","more like 'end user' of 3D printing (mostly use printing services like shapeways, ponoko and others)","","2","5","1","3","1","1","1","2","3","2","3","2","1","No","No","No","No","No","No","No","Yes","","No","No","No","No","No","No","No","Yes","","Software linking scanning to printing.","No","No","No","Yes","Yes","Yes","No","No","No","Yes",""
"281","2013-08-11 21:17:05","4","en","2013-08-11 21:17:05","2013-08-11 20:56:32","74","Male","Master's Degree","","NETHERLANDS","","Europe","2007","Yes","No","No","No","Yes","No","No","Yes","No","No","","No","Yes","No","Yes","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","fab@home (2007)","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","","1","5","2","3","4","2","5","5","2","In 3 projects","Yes. (Write name of the community in comment field. If member of multiple communities, choose one.)","fablab","Yes","Yes","Yes","Yes, but only part of my work is related to the above","I am retired, but spend al,most all my time to fablabs, makerspaces and 3D printing development.","more like developer of 3D printing solutions (not getting paid though)","","5","1","1","1","1","2","5","1","","5","","2","","No","No","No","No","No","No","No","Yes","","No","No","No","No","No","No","No","Yes","","The absolute lack in 2D/3D drawing proficience in the education curriculum. Worlwide.

Next to that:

1. the current public hype on 3D --> disappointment
2. too high expectations --> printers are VERY slow
3. the current focus on FDM, because it is affordable (Ultimaker, Makerbot etc).

FDM is a toy, not a tool !","No","No","No","Yes","Yes","No","Yes","Yes","No","No","repositories of .stl"
"282","","","en","2013-08-11 21:40:17","2013-08-11 21:40:17","","","","","","","","","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","","","","","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","No","No","No","No","No","No","No","No","No","No",""
"283","2013-08-11 21:47:53","4","en","2013-08-11 21:47:53","2013-08-11 21:42:30","39","Male","High School/GED","","UNITED STATES","","North America","2013","Yes","No","No","No","Yes","Yes","Yes","No","No","No","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Eventorbot","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","No, I haven't.","No","","No","Yes","Yes","No","","more like developer of 3D printing solutions (not getting paid though)","","2","4","5","4","5","1","2","5","5","2","3","4","5","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","Initial cost and reliability of printing.","Yes","Yes","No","No","Yes","No","No","No","Yes","No",""
"284","2013-08-11 22:07:59","4","en","2013-08-11 22:07:59","2013-08-11 21:59:54","26","Male","Some College","","UNITED STATES","","North America","2008","No","No","Yes","No","No","No","No","Yes","No","No","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","","Yes. (Write name of the community in comment field. If member of multiple communities, choose one.)","MakeIt Labs","No","Yes","No","No","","more like 'end user' of 3D printing (mostly use printing services like shapeways, ponoko and others)","","1","2","5","4","4","4","3","5","3","3","3","4","2","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","printers","No","No","No","No","No","Yes","No","No","No","No",""
"285","","2","en","2013-08-11 22:26:30","2013-08-11 22:13:35","58","Male","4-Year College Degree(BA,BS)","","UNITED STATES","","North America","2012","Yes","No","Yes","No","No","Yes","No","Yes","Yes","No","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Afinia","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","","","","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","No","No","No","No","No","No","No","No","No","No",""
"286","2013-08-11 22:25:39","4","en","2013-08-11 22:25:39","2013-08-11 22:14:53","42","Male","4-Year College Degree(BA,BS)","","CANADA","","North America","2012","Yes","No","Yes","No","Yes","No","No","No","Yes","No","","No","Yes","No","No","No","No","No","PLA","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","No, I haven't.","No","","Yes","Yes","No","Yes, but only part of my work is related to the above","","more like 'end user' of 3D printing (mostly use printing services like shapeways, ponoko and others)","","3","4","2","2","3","4","3","2","4","2","4","4","2","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","software (my current printer is capable of so much more but the software to support it is incomplete/beta/unfinished)","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No",""
"287","2013-08-11 23:27:03","4","en","2013-08-11 23:27:03","2013-08-11 23:22:22","31","Male","Master's Degree","","UNITED STATES","","North America","2011","No","No","Yes","No","No","No","No","Yes","Yes","No","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Form1","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","2","1","2","2","4","4","5","5","1","No, I haven't.","No","","No","No","Yes","Yes, but only part of my work is related to the above","","more like paid developer of 3D printing solutions","","1","1","1","2","2","3","4","1","3","2","5","4","3","No","No","No","No","No","No","No","Yes","","No","No","No","No","No","No","No","No","","printers","Yes","No","No","Yes","No","Yes","No","No","No","Yes",""
"288","2013-08-11 23:46:31","4","en","2013-08-11 23:46:31","2013-08-11 23:41:26","48","Male","4-Year College Degree(BA,BS)","","UNITED STATES","","North America","2012","Yes","No","Yes","No","No","No","No","No","Yes","No","","No","Yes","No","No","No","Yes","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Morgan","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","No, I haven't.","No","","Yes","Yes","Yes","No","","Other","","1","2","2","2","2","5","5","2","3","2","1","2","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","Yes","No","","","Yes","No","No","Yes","No","No","No","No","Yes","Yes",""
"289","2013-08-12 01:07:36","4","en","2013-08-12 01:07:36","2013-08-12 00:59:50","34","Male","Doctoral Degree","","UNITED STATES","","Asia","2013","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","No","","No","Yes","No","No","Yes","No","No","","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","Yes","","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","1","1","2","1","2","2","3","3","2","No, I haven't but would like to be in future","No","","No","Yes","Yes","Yes","","more like developer of 3D printing solutions (not getting paid though)","","3","1","1","2","2","3","3","1","1","4","4","2","1","No","No","No","No","No","No","No","No","Depends","No","No","No","No","No","No","No","No","depends on situation","Materials, Social co-operation, other infrastructure","Yes","Yes","No","Yes","Yes","No","No","No","No","Yes",""
"290","2013-08-12 02:00:22","4","en","2013-08-12 02:00:22","2013-08-12 01:42:57","30","Female","Master's Degree","","UNITED STATES","","North America","2009","Yes","Yes","Yes","No","No","No","No","No","Yes","No","business","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","No, I haven't.","No","","Yes","Yes","Yes","Yes","","more like paid developer of 3D printing solutions","","4","5","5","4","4","3","4","5","5","4","3","4","3","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","materials and designs","No","No","No","No","Yes","Yes","No","No","No","Yes",""
"291","2013-08-12 02:16:26","4","en","2013-08-12 02:16:26","2013-08-12 02:11:51","37","Male","Some College","","UNITED STATES","","North America","2005","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","","No","Yes","No","No","No","No","No","Food","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Fab@Home","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","1","3","1","3","4","4","4","4","4","In 2 projects","No","","Yes","Yes","Yes","No","","more like 'end user' of 3D printing (mostly use printing services like shapeways, ponoko and others)","","5","1","1","2","2","2","1","1","1","1","1","1","1","No","No","No","No","No","No","No","Yes","","No","No","No","No","No","No","No","No","","Social co-operation","Yes","No","No","Yes","Yes","Yes","No","No","Yes","No",""
"292","2013-08-12 04:30:54","4","en","2013-08-12 04:30:54","2013-08-12 04:26:11","49","Male","4-Year College Degree(BA,BS)","","AUSTRALIA","","Australia and Oseania","2013","Yes","No","Yes","No","Yes","No","No","No","No","No","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","In 1 project","No","","Yes","No","No","No","","more like 'end user' of 3D printing (mostly use printing services like shapeways, ponoko and others)","","4","3","1","3","3","2","2","1","1","2","3","3","2","No","Yes","No","No","No","No","No","No","","No","Yes","No","No","No","No","No","No","","Speed of printing and reliability of outcomes","Yes","No","No","Yes","No","Yes","Yes","No","No","No",""
